text,label
일본성장영화 부럽지 않은 구성. 근데 마무리만 좀 아쉽네요,긍정
저예산 영화라 별 기대없이 봤던 영화.기대이상이네요재밌게봤어요패는여자2 기대할게요 ^^~,긍정
너무 감동있게 잘봤습니다 :),긍정
"봐도 봐도 명작이다. 음악부터 영상미, 배우들의 명연기..나쁜 인간들은 그렇게 잘사는데 죄없는 사람들은 왜 그렇게 일찍 갈까..",긍정
나도 테이큰인줄 알고 봤는데 괜찮은 영화던데.ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,긍정
남우주연상은 괜히 받는게 아니다 웃기기도 하지만 가슴뭉클해지는.. 탁월한 재주꾼임 임창정,긍정
너무너무 재밌다~무서운것이 재밌어지려면 어떻게 해야지? 다시봐도 무섭고 그래서 잼있음! 여주 매력적임..울나라 공포영화도 이만큼 발전했음 좋겠다~여름마다 볼것이 없음~그래도 터널은 재밌게봤음~넘 기대를 해서 그 기대감으로 내내 봤음~ ㅋㅋ,긍정
살인의 추억. 어벤져스. 뽕4 등 한국영화의 대를잇는 하나의 걸작이나온듯. 이런명작중명작을 내주셔서감사합니다 작가님.,부정
영화 내용이야 영화 보기 전에 알고 있었고... 그래도 넓은 화면으로 사진을 보고 살가두의 음성을 듣는 것만으로도 만족이 되는 영화. 아쉬운 점은 살가두 작가의 작업현장보다는 나레이션이 많은 점 정도..,긍정
단지 잔인하다고 하는 사람들은 이 영화 10번을 봐야 겠군요.쏘우3은 단지 고어물이 아니죠.,긍정
이거보단 용가리가 낫겠다,부정
보기전 저 B급포스터에 나오는 아줌마가 보고난 후엔 누구보다도 위대해 보인다.,긍정
배울점도 없고 공감도 안가고 괜한 경찰이나 죽이고 정말 어이없는 상업영화,부정
"보는내내 긴장을 하고, 거북하지않게 잘봣음.",긍정
요즘 케이블 티비 리얼다큐보다 더 막장...,부정
아..진짜 너무좋다. 이게 20년전영화라니 믿을수없다.정말 최고ㅠ♥,긍정
여지껏 본영화중 최악에 손꼽히는 영화. 안타깝다.안타까워서 2점..,부정
드라마 예고편 10편은본거같네 내용전개가 왜이모양이냐 요즘무협영화 영 못보겠다,부정
영화는 머리로만 보던 나를... 마음으로 보게해준 첫 영화,긍정
심형래 영화보다 재미없나?...,부정
이정도평점은 아닌데...,긍정
"연기들도 어색하고, 이해할수 없는 정상적이지 않은 사람들.. 불편하다..",부정
헐..허술하고 억지스런 연출력...예상보다 더 안 좋다..,부정
노티힐 9점줄 시간에 해서 1점이나 더 올려줘라 ㅡㅡ; 노팅힐보다 먼저고 창정이 연기가 이딴 평점에 묻히는게 아깝지 않냐? 난 10점이다,긍정
3ㅋ,긍정
이경영의 게리 올드만 흉내내기.,부정
비록 가짜의사였지만 한여자에대한 사랑하는 마음은...따뜻합니다 ^^:,긍정
대박ㅠㅠ,긍정
감동적인 영화. 헨리 영이 마지막에 한 말이 인상깊다.,긍정
어릴때 백번은 본영화..,긍정
여러분 야동이 이정도면 3점은 줘야죠,부정
진짜 돈아까운 영화. 무슨 공포영화가 무섭긴커녕 놀래키는 요소조차 없었다. 스토리조차 너무 진부한 스토리.,부정
그래픽이 죽여주네~~,부정
진짜딱 3점짜리영화. 초반에는 감정이입도 되고좋았는데 후반부로갈수록 얘기가 너무 장나라위주에 전개가 툭툭 끊기질않나..엔딩 장면은 특히 압권이었음 본 시간이 아깝다.,부정
레슬러부기맨이 더무섭겠네,부정
말이필요없다,긍정
재미있게 잘 봤습니다 ㅎㅎㅎ 주인공 같은 친구가 옆에 있다면 생각만해도... ㅎㅎㅎㅎ 영화보는내내 웃었어요!,긍정
진짜 ㅅㅂ 평점 졸라 막주네 10점준뇬들은뭐야 무슨 3류순정만화에 나올법한전개 대사 한줄한줄이 오글오글 현빈이새키도 연기어지간히못하네 하긴이딴영화에잘할수가없지 요즘 감독막하나? 감독이 한심하다 순정팬픽이나써,부정
어린나이에 보면서도 엄청 실망했었던...,부정
"루크 고스, 노만 리더스 다 나온다~ 으헹헹.. 다죽네 다죽어..으헝~",긍정
로그인하게 만드는 영화.. 나의 최악의 영화,부정
총이 난무하는 대한민국에서 경찰들은 1층에서 구경하고 있다니~~,부정
정말 이번만은 평론가들이 ㅂㅅ같이 느껴짐,긍정
NSA의 감시체계는 에너미옵스테이트부터 질러버렸거든?,부정
나는 그곳에 있었지만 그곳에 없었다. 나는 유령이었다...,긍정
장미희가 이장우친모일 가능성이 있는거같다,긍정
우린 알파치노의 추격씬을 보고싶은게 아니라구,부정
캐스팅 망..ㅡㅜ,부정
진짜할짓이없어서영화를본거지이게영화라는게참신기,부정
재밌어요 ~,긍정
너무너무 기대됩니다 ^^,긍정
원조 쓰레기,부정
현재 내가 영위하고 있는 일상이 얼마나 소중한지 깨닫게 해주는 영화. 사진기 하나로 세상을 바꾸는 작가가 정말 대단하다는 생각이 듭니다.,긍정
사랑 은 아름답다.,긍정
나도 바스키아같은 영혼이 되고싶다,긍정
우리나라가 만들었다해서 봤는데도용작ㅡㅡ 개뻔뻔스럽네 http://bbs2.ruliweb.daum.net/gaia/do/ruliweb/family/1360/read?articleId=1597884&bbsId=G003&itemId=15,부정
손예진 김남길의 연기가 정말 좋앗고 정말재밌엇습니다.,긍정
지금 글 올리지만 케이온팬이된지 5년이되는 날이네정말 궈였고 예뻐여,긍정
진짜 명작ㅎㅎㅎ 정말 지금봐도 이만한 액션영화가 없죠. 요즘 보드워크 엠파이어 보고있는데 부세미는 진짜 멋있게 늙었네요ㅎㅎㅎ,긍정
"줄리엣 비노쉬를 믿고 보았습니다. 그녀의 연기는 세월 또한 이기지 못하네요. 그녀이기에 더 빛이 났고, 그녀였기에 가능한 영화였던거 같습니다.",긍정
너무실망스럽네요 ㅜ,부정
진정한 웰메이드 무비 철학과 과학의 만남,긍정
솔직히 좀 지루하긴 했는데..마지막 10분이 명작을 만드는군요. 다시 보고 싶네요..,긍정
이거 혹시 코미디 물?,부정
이거보고 일본 가고싶다는 생각 듦,긍정
ㅋㅋㅋㅋㅋ한개도아깝네 ㅋㅋㅋㅋㅋㅋㅋㅋ,부정
독특하고 약간은 이색적인 영화. 꽤 괜찮았네요. 감독이 영화를 잘 이끈듯한.,긍정
진짜 내가 본 영화중애서 제일 최고라고 봅니다.. 다른슬픈영화보면 눈물이안나왓는데 저는 이영화 보는내낸 울엇습니다 정말 강추입니다!! 꼭보세요 후회안합니다.,긍정
박은영모녀 너무한것같아요 한번도 아니고 맛 본다고 이것저것 깍아먹고. 철이 없네요 시장에서더운날 고생하시는분들생각하세요,부정
머여 잼낀하지만 시청률;; 6.6이 머에요 뉴스보다 못하는건데 에휴;; 그래도 잘했음;;,부정
난 긍정적인 인간이라 영화보고나서 혹평을 거의 안하는데 이 영화는 혹평좀 해야겠다.. 현실성 절대없는 영화라 할까?? 고통못받는 인간을 신격표현했다.ㅡ.ㅡ 간만에 쓰레기 영화 ㄱㅅ,부정
저평가된 007,긍정
역대 디즈니 시리즈중에 가장 감동없고 최악이었음. 극장에서 보는 자신이 민망할정도.,부정
엔딩 크레딧의 소리는 무엇일까..,긍정
"미국은 이렇게 또 하루, 테러의 위협에서 벗어난다..",부정
별 ㅈㄴ아까움 0점 없음?,부정
별로,부정
꼴페미들이 좋아할 영화,부정
한심하다 정말아아아ㅇㅇㅇㅇ,부정
그냥 자기가 하던일이나 열심히 햇으면좋겟다괜히 몸 상하지말고 어차피 저거 다 가식이다툭하면 쓰러지고 우는거 보기싫다,부정
아오 뭔 스토리가 없어 스토리가. 돈아까와 다 봤다만 왜! 평점 0점은 없는지? ㅉㅉㅉ,부정
초등학교 6학년 도서관에서 봤는데 아직도 잊을 수가 없다,긍정
두시간 반이 - 이렇게 짧을 수도 있구나-,긍정
이나라 사회에서 동성애자를 보는눈은 아직도 |따갑고 버겁다...오글거리는 대화는 못봐주겟음.,부정
마블 시리즈 망작들 중 하나,부정
그냥 배우가 아깝다,부정
gola가 아니고 goal; 소림축구와 비교해보시길,부정
명작.. 더이상의 설명은 필요없을듯..,긍정
"꼬마가 너무 귀엽다. 아빠와의 관계가 너무 애틋하고 따뜻해서 영화 전반 내내 엄마미소로 보다가 후반부에서는 그만큼 더 안타깝기도 하고.. 그리고 카메라가 담은 터키의 자연은 정말 굉장하다. 단지 배경이 아니라, 자연이 주인공으로 살아 움직이는 느낌.",긍정
"좀전에 OCN에서 두액션배우를 만났습니다.잘보았어요, 재밌게요. 지루하지않고 스토리전개도 빠르구요.평론가라고 칼럼쓰시고 기자신분으로 말씀하시는분들...주관적생각이면서 평가절하는 이유는 액션배우라서 그런건가요?! 저나름대로 재밌게봤는데!왜그러시지!",긍정
박평식이 6점줘서 혹시나 했다... 결국 아무것도 하지 않았으면 아무일도 안 일어났을 영화,부정
쉣,부정
Tv 안보는 내가 돈 1200원 써가며 다운받게 만든 최고예능 ㅠ 손호준 어또케 너무 귀염 ㅠ 유연석 반전매력 슌딩이 쪽쪽쪽 바로 딩딩이 우쭈쭈,긍정
너무 재미있어서 넋을 놓고 봣네요 최고의 영화입니다,긍정
추운 겨울 오랜만에 사랑스럽고 따뜻하고 잔잔한 감동을 느낄 수 있는 좋은영화입니다,긍정
감금도 아니고 호의호식에 쩌들어 벗어 나지 못한 화류계 영화,부정
우뢰수준 답답하다 한국영화,부정
"군말 없이, 재미있는 요소가 골고루 들어 있는 영화, 역시 미국 영화와는 다르다.",긍정
최고의 감동^^,긍정
시걸이랑 자룰있어서 그나마 2점,부정
카핑 베토벤 아류작,부정
완전 짱짱 재미있음ㅋㅋ,긍정
홍진호평점ㅋㅋㅋㅌ444,부정
나 이런거 좋아해 ㅋㅋㅋ 재밌음~~,긍정
순대볶음교회가 만든 (자칭) 한국판 콘스탄틴...LoL ㅋㅋ 인심 후하게 써서 1점 드릴게요 ㅋ,부정
어떻게 점수를 이렇게 후하게 주나? 정말 쓰레기 영화인데 ;;,부정
완전재밌게봤어요!!홍보가 아쉬운 영화네요,긍정
어릴때 봤는데 그때도 안무서웠음 mc몽 노래중에 이런 분장하며 부르는 노래 있었는데 거기 패러디보고 아 이영화인가 했었음.. 그리고 무현이 뭐냐 무현이...,부정
넘..흐뭇하고 재미있어요.아름다운 무인도에서 남녀의 성장과정,긍정
명작. 아직도 가끔 찾아보는 영화.,긍정
♥ 4.00화 4.00화 4.00화 4.00화,부정
초등학교 때 이거 200번 받음.. 정말 짱,긍정
장난치듯이 만드는 고약함,부정
영화보다 중간에 나와보기는 몇년만에 첨~울딸도 엄마 언제끝나 하길래 그냥 나왔습니다.,부정
좌파 우파 이런 것들이 필요한게 아니라 우리가 잘살수 있게 도와주는 놈들이 필요한거다.서로의 이념이 다르다고 죽이고 살리고.그저 슬플 뿐이다.극과 극은 서로 통한다고 극좌나 극우나 다 쓰레기들.,긍정
ㅎ,긍정
재미없음 결론은 학창시절 학교폭력 피해자가 가해자를 죽이고 피해자도 죽고 뭐임?? 이따구로 만들고? ㅋㅋ영화를 응징하고싶네,부정
에로도 아니고 스릴러도 아니고..뭔가 어설픈 영화,부정
이거 볼시간에 무한도전본다.,부정
젠장 저리가 알바 씨발아 3점도 마니줬다 ㅡㅡ,부정
이거 주인공 배역이 투자해서 만든 영화인가요?,부정
방학때 아침에 졸린눈 비비면서 우연히 티비채널 돌리다 이 영화를 보게된건 정말..,긍정
OO 엽차기,부정
점점 내용은 산으로 사랑은 막장을 타고...,부정
마지막에 비둘기 아줌마와 우정... 완전 감동 ㅠ_ㅠ,긍정
그때보고 또 봤네요 킬링타임으로요...그런데 그때처럼 보면서 또 욕하고 있는 나자신을 발견하고 놀랐습니다. 우리 영화계 최고의 흑역사~ 이제 그만들 합시다. 방송서도 안틀어주셨으면 합니다. 만든 사람도 보는 사람도 다들 힘드니까...ㅉㅉ,부정
시적 대사가 그럴듯한 포장이 되기를 바랄 뿐이다.,부정
장난해?,부정
보면서 화가 났습니다. 노예제의 폐해에 대해 다시 한 번 생각할 수 있게 해준 좋은 영화였습니다.,긍정
애니메이션을 유치하다 생각했던 내 고정관념을 깨버린 영화.로봇의 우정이 너무도 사랑스러웠다.,긍정
재미있다. 역사적인 내용도 알수있어 좋앗다. 근데 끝나고 뭔가 알수없는 공허함이 있다. 재밋고 좋은영화임거같은데 잘 모르겟다,긍정
진짜 완벽하게 재밌다.,긍정
애니메이션은 아무나 만드는게 아니란다,부정
박스치워! (짝) ????,부정
서동요 넘 재미있구요.장이는 무왕됫으면좋겠습니다.서동요만세!,긍정
이 영화를 보고 암이 나았다...평점깍아내리는 아래 낚시글 쓰는 이기적인놈들아 고만좀 해라...좋은건 나누는거다 ...,긍정
영화맞나?참으로 수치스러운 영상물이다.,부정
여전한 섭소천여신..거기다 이가흔까지...2편 나름대로의 매력과 재미까지.,긍정
개성 만점 캐릭터가와 유치 하지 않은 웃음 코드가 어른에게도 즐거움을..,긍정
이건 우려먹기....1편 애들이 줄었어요는 재밌다,부정
완전 재밌었어 이거 ㅠㅠ,긍정
주성치가 인도가서 영화찍은줄ㅋㅋ,긍정
어제 보고 왔는데 짱잼~! 정말 흥미로웠어요,긍정
꼬맹이때 봣지만 너무 재밌게본 그리고 지금도 소장중이어요 ㅜㅜ,긍정
타락한 빨간망토소녀.,부정
무슨 말이 필요함?! 나 어릴때 본건데 아직도 인생영화에 꼽히는 영화. 우리 애랑 같이 보려고 찾다가 여기서 찾음 여기있어서 정말 다행이다..ㅜㅜ 오래된거라 걱정했는데... 명장면들이 뇌에박혀서 잊쳐지지도 않음.,긍정
흑인은 스릴러를 찍지말아야한다는 개인적 바람을 다시 한번 확인시킨영화. 흑인은 코미디물만 찍는걸로!!! 진지함과 성찰을 빼버리니 영혼없는 코미디 아류작만 남았다.,부정
잔잔한 감동이 있습니다 .,긍정
ㅡㅡㅡㅡ,부정
짜증나는 영화,부정
지루해서 잠듬,부정
재밌어요 이현언니 연기도 너무 잘하고 내용이 너무 재밌어요!!,긍정
아역배우들의 연기가 대단하네요. 정말 잘봤습니다.,긍정
깡패새키 미화시킨 개허접 영화.,부정
맞는말..12세이상관람금지,부정
이런걸 보면서 즐거워하는 사람들은 무슨 생각을 가지고 있는거지,부정
작위적인 전개이긴 하지만 이정도 영화면 훌륭하지 않은가?(엔리오모리케 최고),긍정
1편의 명성에 먹칠한 졸작!! 화면빨 존나 가난함!!,부정
인기 TV시리즈였던 원더우먼 캐릭터를 지맘대로 갖다쓴 김청기 최악의 애니 중 하나,부정
8점대까진 아닌데?,부정
포스로 시작 포스로 마무리,부정
시끄럽기나 하고 스토리는 막되먹고 뭡니까,부정
너무 재미없어서 지루했던 영화. 내 이름을 걸고 맹세한다.,부정
명작영화를 리메이크 할려고 했으니 이렇게 못만들지 차라리 망작을 리메이크해서 명작으로 만들던가... 이건 감독의 자기만족 영화같애,부정
보는내내 모든 장면 하나하나가 의미있고 억지 감동을 자아낸다기 보다 자연스럽게 가슴을 울리는 연출력에 정말 놀랍고 감동 받았습니다. 감사합니다. 이런 영화를 만들어주셔서,긍정
"여교수의은밀한매력 , 다세포소녀 , 성냥팔이소녀의 재림 , 7광구 ... 성지순례 왔습니다~",부정
재밌고 유쾌한 영화! 가볍게 보기 좋다~,긍정
"작품성이런걸 떠나서, 웃고 신나게 스트레스 풀수있고, 여자들 노느것 보면 최고다",긍정
97년도 영화라니 그냥 소름...,긍정
글을 못쓰는 영화학도의 전형적인 영화,부정
지루하지만 끝까지 봤다 그래서 2점,부정
어릴 때 보고 빠져든 만화 난 재밌던데?,긍정
아무 생각없이 보는게 나을것 같았다...,부정
낚였다 1점도 아깝다 그지같은 결말 시청자들놀리는것도아니고 이럴줄알았으면 보지도않았음 바람핀거용서할수밖에없는게 한국드라마현실인지 짜증납니다 지금까지 드라마중에 제일 최악 기분더럽습니다 !!ㅅㅂ,부정
2002년 작품치고는 이해안가는 CG와 산으로가는 스토리빼고는 좋았는데..,부정
뱀파이어와의 인터뷰를 본 후에 감상하니......아....탐 크루즈여!!,부정
어머니버리는데서 감동을 다 깍어먹는 영화..,긍정
김구라씨! 본인 멘트에 짜증 누르고 있는 게스트들 안보이나요? 재밌으면 말도 안합니다.. 저야 안보고 채널 돌리면 그만이지만 저같은 사람이 많을거란 생각에 첨으로 댓글달아봅니다! 아무리 컨셉이라도 잼있거나 공감이 가야 말이죠,부정
올??? 찌질한 스커드가 노만 리더스 행님이었다니 !! ㅋㅋ,긍정
너무사랑스럽다~~굿~,긍정
2시간이 길게 느껴졌다 초반에 그냥 노트북 말하고 놓지 ㅡㅡ 이런설정아니었으면 그후론 별 짜증나는건 없었는데 그냥 지루했음,부정
너나 배슬기나 영화찍음 죽여버린다 진짜,부정
폴포츠도 정말 대단하지만 아내 정말ㄷㄷ,긍정
최고의 작품..꼭 보시길. 리메이크되서 다시 나오길 고대합니다..,긍정
영화의 역사에 한 부분을 차지하고 있는 영화...,긍정
"너무나 어설프지만 그래도 볼만한, 밑바닥 인생들의 이야기",부정
어제 완전 재밌었슴! 사랑과전쟁 대표 여배우 셋이 나와 실감 연기의 끝장을 보여주더만~,긍정
문제 의식의 제기에는 깊이가 있으나 현상만 나열하며 그쳤고....작가적 특유의 관점 또는 방향성이 젊으니까 아프다 정도의 아마추어적 한계도 보임...현 시점에서 관망해 보면..당시 박정희 정권의 의도적 정책에 의한 사회 현상 정도로 참고는 해 볼 정도,부정
불륜을 미화한 영화. 불륜녀 남편인 제독의 부하가 불쌍하다,부정
최악의 영화 중 하나,부정
정말 비극중의 비극이라고 할수 있다.,긍정
이 드라마 제목은 연개소문인가? 수양제인가? 청년시절 연개소문은 안나오고 수나라 얘기만 주구장창 나오고. 또 연개소문은 김유신집에 왜간거? 김유신 동생이랑 러브라인으로 그릴라면 좀 전개라도 있던가. 의미없는 러브라인에 개연성없는 전개 완전 쓰레기 사극,부정
석호필 나온다ㅋㅋㅋ,부정
"예전에 짧게 나마 봤던 장면들을 시간이 지난 후 다시 보니, 이런 독특한 내용을 담고 있었을 줄은 몰랐다. 배우들의 연기가 수준급이다.",긍정
고딩때 밥먹다가 우연히 TV로 봤다가 눈물의 밥을 먹었던 기억이 나네요..ㅠㅠ,긍정
"오시이 마모루, 차라리 애니메이션에서 철학을 논할때가 나았다. 실사만 만들면 왜 이지경인가. 조잡하고 유치하다.",부정
평점에 거품이 꼈네?그래도 정말 잘만든 드라마.상당히 센스있으며.나름 감동적이다.,부정
킬링인데 사람 딱3명죽네,부정
이게 대체 왜 8점대인지 이해할 수 없음.,부정
기묘한 아름다움. 아름다운 음악,긍정
"요즘 월,화가 기다려집니다. 빅맨 볼려구요... 너무 재밌어요..조금 유치한듯 하지만 강지환 굿... 권혜효 굿....",긍정
안웃기다.조잡하다.흠..그냥 지들끼리만 정신없이 움직이지만 보는이는 ㅠㅠㅠ,부정
이게 2005년 중국최고영화? 지진희는 엑스트라? ㅡㅡ;,부정
"Calling you 라는 노래를 중학교떄 들었을떄 4달간 이노래만 들었다.그러다 21되서야 보게 되었는데 내 인생의 최고의 영화가 될꺼같다.배경,음악,잔잔한 이야기들 정말 제대로된 영화이다.",긍정
것은 최고의 영화 본시리즈를 3번이나 다시봐도 또보고싶어지는영화 다음년도 7월29일기대합니다,긍정
말이필요없는 영화입죠;;,긍정
이송희일 진짜 게이인가. 못 봐주겠네.,부정
야구를 안좋아해도 재밌게 볼수있는 영화.. 많은걸 또 돌아보게되고 생각하게 하는영화..,긍정
어색한 더빙. 제발 성우 좀 써라.,부정
오우삼이 할리우드에 민폐 제대로 끼치고 갔구먼 ㅎㅎ,부정
"정여립과 정철, 기축옥사까지.. 스토리 탄탄해서 좋습니다. 배우들도 연기 참 잘하고 남녀주인공들 케미도 좋고! 챙겨 볼 수 밖에 없는 드라마ㅠㅠㅠㅠ",긍정
감동적인 영화였습니다...,긍정
이번 블랙박스편 너무 재미있게 봤네요.블랙박스 구매할때 참고하면될듯.걍 회사이름도 얘기하지. MD가 어디꺼에요? 제일 좋은것같던데..,긍정
어떤 상상을 하였는가..?? 별다른 가감없이 선택했다면 충분히 만족할 수 있엇으리라 본다 나름 재미있었고 그래서 즐거웠고 간만에 웃으며 엔딩을 봤구만..^^ 그래서 결론은 10점!^^/,긍정
이정도면 내가본 독립영화중 최곤데...평점들 엉망이네..ㅋㅋ,긍정
전범기 개극혐 10자공백,부정
종로 피카소 극장에서 만난 보석같은 이자벨 아자니..매력적인 영화 포스터는 한때 내 방에 걸려있었다. 이자벨 아자니만큼 신경쇠악에 걸린 여자를 잘 표현할 배우가 있을까?그래도 이 영화에서는 귀여운 신경쇠악이었다. 그립다.. 이 배우,긍정
언젠가 결혼해서 자식이 생기면 꼭 여기 보내서 교육받게 하고 싶습니다^^ 요즘 학교에서는 배울수 없는 우리 전통과 인성교육들.. 저도 나이가 많은건 아니지만 확실히 어릴때 어떤 교육과 체험을 하느냐에 따라 그사람 인성과 인생이 결정되는거 같습니다.,긍정
애니에서 좋은 느낌을 받으셨다면 영화는 피해가세요--,부정
송해교 원래 안좋아하지만 이영화보고 확실히 싫어진다 연기 진짜 못하네 배우맞아?,부정
알바들이 네이버 영화평을 점령한건 오래된 현상. 말할 가치도 없는 Z등급의 정크 무비,부정
갠찬네. 문성근의 연기력이 돋보였다.,긍정
유아인 김윤석때문에 10점주고 싶지만 사기꾼 이자스민때문에 0점주고싶다,부정
몰입을 끝까지 유지하며 상황을 극한으로 몰아가는 힘.,긍정
그만좀나와라...레알 재미없어 ㅡㅡ 우려먹기도 정도껏해라,부정
"기대하게 만들고 실망을 주는 영화. 스토리도, 노출도....",부정
빠순이들의 평점조작. 드라마를 비현실적인세계로 완벽히 각인시킨 작품.,부정
선전보고 봤는데 미쳤지 내가 이런걸 보다니...도데체 뭐야 이거..,부정
잔잔하면서도 정말 가슴이 따뜻해지는 영화인거 같네요 너무 감동적...,긍정
굳,긍정
학생 ~~~~ 일어나요,긍정
"미이라는 1,2,만 봅시다. 3편은 영아닙니다. ㅋ",부정
영화로만 만들면 이지경이야!!!!!,부정
이정도면 재난영화의 클래식이다 모든게 다있다,긍정
007 영화중에 최고다~ 사운드트랙도좋고 볼거리가 정말 화려하다. 최첨단무기 뿅간다,긍정
이 영화 수입해서 이름 개같이 붙인 회사 (주) 케이알씨지 가 진정한 좀비 OOO 영화사. 좀비만도 못한 말종들,부정
진부한 감성팔이 영화. 열혈 주인공이 영웅행세하는 영화. 보는내내 어쩌라고 라는 말밖에 나오지 않는다,부정
언제까지 이럴거에요? 정말 스토리한번 대단하네요... 몇번을 뺏엇다 뺏겼다... 왜하는지 모르겠어요 ..mbc작가들... 진짜 이상하네요,부정
고대 로마의 웅장함을 느낄수잇어서 매우 감명깊게 봣습니당,긍정
정신나간 감독의 불쌍한 영화.,부정
최효종 억양 존나 싫다.성우를 전문 성우를 안쓰고 요샌 성우도 얼굴 잘생기고 예쁘거나 유명해야 되냐.이래서 한국영화나 더빙은 질색이다.연예인들도 이젠 성우들 직업까지 갉아 먹고 앉아있네 ㅡㅡ,부정
재미없어,부정
검사 역의 육감적 관능적 여배우만 볼만.포스터만 보고 선택하면 후회.,부정
"제작자와 감독 홍보팀도 멍청한게 사람들이 관람평을 보고 구매 할텐데 ....차라리 멘탈 쓰래기 배우 안썼으면 연기도 그나마 되는 이은미보고 좋게 볼텐데, 속는 기분에 더 실망할거다..많은 사람들이 이글보고 사기단에 세종대왕 어진 헌납하지 말길..",부정
보는 내내 사랑스러운 메리를 닮고 싶었다.,긍정
OST가 발매되지 않은 게 아쉬워요....,긍정
존나재밌는데 그리고 친일영화라니 생각이없나,긍정
오랜만에 전문가 평점이 딱 드러맞는 영화. 막장개불륜.,부정
팬이니까 ㅋㅋㅋㅋㅋㅋ,긍정
그다지,부정
영화 보는 내내 뭔가 모를 편안함을 느꼈어요,긍정
except...,부정
단지 소소하고 잔잔하다,부정
딱 3편 까지가 좋았다..,부정
bad,부정
"평범한 듯, 평범하지 않은 소재로 소소한 감동과 기분좋은 여운을 만들어내는 영화",긍정
그지같음 왜18세인지도모르겠고 다아는얘기고그냥 공포영화보고싶으면 1편만보고끄세요,부정
개인적 취향 정말 잼있게 봤습니다,긍정
억지 메세지. 지나친 감정의 이입. 차라리 가볍기라도 해라.,부정
형도 이 영화를 본 희생자다. ㅠㅠ,부정
사랑 그리고 죽음. 사랑하는 사람을 남겨두고 가야하는 그 심정을 덜하지도 더하지도 않게 딱 담백하게 표현해준 그리고 사랑이라는 말을 표현하지 않음에도 그 감정을 느끼기에 충분했습니다. 마지막 장면에서 참고 참았던 눈물이 끝내 터졌네요 감사합니다.,긍정
ㅠㅠ,긍정
이거 왜보나...,부정
전작의 반도 못따라가는 아류작,부정
"""""""역사는 밤에 이루어진다"""" 라는 말을 그대로 스크린으로 옮겨놨다. 명배우들도 그 점을 알아본거 겠지..훌륭하다""",긍정
재밋던데요?나름ㅎㅎ,긍정
이건오바인듯,부정
여태 까지 네이버에서 잔인한장면은 다봐서 나머지내용은 아주 잔인하게 느껴지지 않는다,부정
1편에 비하면 너무 졸작,부정
아나 진짜이거짱져아요즘시험기간인데도 봄♥내가원래지빈오빠팬이라서 보다가 계속보는데 졸잼중간중간에 울다웃고 겁나 감동적이고 혜결이가복녀님따라하는거 기여엉 복녀님이 누군지알고싶소끝까니 닥본할끙♥,긍정
평점이없네ㅋㅋ이영화노잼일듯,부정
쓰레기계의 신지평을 열었내 ..ㅋㅋ 떡장면은 훌륭하다 ㅋㅋㅋ 그길로 가라 감독아 ㅋㅋㅋㅋㅋㅋㅋㅋ,부정
스티브유.배역까지 쪽빠리 역.거기까지. 끝..,부정
왜 아직 개봉을 안했을까요..?^^ 보고싶은데 ~,긍정
내평점단순히 음산한 분장만으로는 어른을 공포스럽게 만들기에 한계가 있지. 예기치 않게 이토 미사키를 보는 재미는 있었음.,부정
빵점영화.,부정
오늘본 설날 특선 대작 테러라이브에 비해 완전 꿀잼 ㅎㅎㅎㅎ,긍정
최고!,긍정
짐캐리의 연기가 굿굿잼 중간에 좀 지루한감은 있지만...ㅎ,긍정
역시 한국영화와는 클래스가 다른 영화다. 해적이 3만불갖고 튀지 못하는 이유는 고향으로 돌아가면 그 군벌세력한테 얻어터지기 때문임. 고작 3만불밖에 못받아왔냐고 얻어터지기때문...,긍정
킬링타임용 진짜 페이크다큐중 최악인듯무섭진 않고 보는내내 지루...,부정
기대하지는 않았지만 정말 재미있었던 영화 !,긍정
전원일기가 월 감동적이고 재미있다.,부정
감동적이고 또 의미도 있지만 계속 시간 몇분남았나 확인하게 되네요..,부정
이딴것도 영화라 만들었냐;; .. 주인공말고 악역 유지태를 응원하게되는영화;; 정말 연출이제일 ㅄ같다;;에휴..말도안되는 설정에 스토리;; 쩝;; 영화보고 화난건 또 처음이네;,부정
재미 있어요 너무나도,긍정
ㅠㅠ 정말 감동적인,긍정
좋은영화..ㅎ,긍정
하여튼 허구헌날 조폭이야 ㅋㅋㅋ 개쓰x기 한국영화의 현실 ㅋㅋㅋ가족영화까지 조폭을 끌어다 붙이냐? ㅋㅋㅋ,부정
개재미있어요 특히 게 짱짱맨 웃겨요,긍정
어릴때 완전 인상적으로 봤던 영화. 킹왕짱임. 음악과 분위기 모두 신비롭고 독특함,긍정
"바보엄마 .. 마지막 까지도 정말슬프다..ㅠㅠ 올해본드라마중에 최고같아,,",긍정
그시절에이어서최고의영화..영화가순수하고 좋았다 여운이많이남네요ㅎㅎ,긍정
별 하나도 아까움 애니로보세요 진짜 남주...노답임 그나마 싱크로율 높은건 안경낀..갑자기 이름생각 안남 그나마 그사람만 비슷함 닉쿤이 주인공이고 뭐고 다 바름ㅋㅋㅋ 보다가 신경질나 죽을뻔했넹ㅋㅋ닉쿤이 그나마 살림,부정
